plan_id,timestamp,symbol,regime,agent,action,confidence,target_weight,reason,is_winner
99411ad5,2026-07-15T19:04:46+00:00,QQQ,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:04:46+00:00,QQQ,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=52.2),False
99411ad5,2026-07-15T19:04:46+00:00,QQQ,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.41% TLT=-1.77%,False
99411ad5,2026-07-15T19:04:46+00:00,QQQ,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=16.3, bull=False)",False
99411ad5,2026-07-15T19:04:46+00:00,QQQ,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:04:46+00:00,QQQ,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:04:46+00:00,QQQ,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:04:46+00:00,QQQ,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=61.5),False
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.41% TLT=-1.77%,False
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=24.5, bull=False)",False
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:04:47+00:00,NVDA,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,BuffettAgent,HOLD,0.55,0.0,Buffett screen not strong enough,False
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,CitadelAgent,HOLD,0.1,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=65.9),False
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.41% TLT=-1.77%,True
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=22.4, bull=False)",False
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,DividendArbitrageAgent,HOLD,0.2,0.0,J-36: hors fenêtre (max J-7),False
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:04:49+00:00,MSFT,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=67.4),False
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.42% TLT=-1.77%,False
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=15.4, bull=False)",False
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:04:51+00:00,GOOGL,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:04:52+00:00,META,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:04:52+00:00,META,bull,BuffettAgent,BUY,0.7,0.1,Buffett screen passed (stable + trend + near-high),True
99411ad5,2026-07-15T19:04:52+00:00,META,bull,CitadelAgent,HOLD,0.1,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:04:52+00:00,META,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=73.1),False
99411ad5,2026-07-15T19:04:52+00:00,META,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.41% TLT=-1.77%,False
99411ad5,2026-07-15T19:04:52+00:00,META,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=27.8, bull=False)",False
99411ad5,2026-07-15T19:04:52+00:00,META,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:04:52+00:00,META,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:04:52+00:00,META,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:04:52+00:00,META,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=63.9),False
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.42% TLT=-1.77%,False
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,TrendFollowingAgent,BUY,0.8,0.1,TrendFollow BUY: MAs alignées + ADX=28.6 + mom20=8.90%,False
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:04:54+00:00,JPM,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,CitadelAgent,BUY,0.9,0.12,Citadel v2: trend + momentum + volume,False
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=62.5),False
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.42% TLT=-1.77%,False
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=14.6, bull=True)",False
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:04:55+00:00,GS,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,BuffettAgent,HOLD,0.55,0.0,Buffett screen not strong enough,False
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,CitadelAgent,HOLD,0.1,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=56.1),False
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.42% TLT=-1.77%,True
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=27.4, bull=False)",False
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:04:57+00:00,GLD,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,BuffettAgent,HOLD,0.35,0.0,Buffett screen not strong enough,False
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,CitadelAgent,HOLD,0.1,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=56.2),False
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.42% TLT=-1.77%,True
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=11.6, bull=False)",False
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:04:59+00:00,TSLA,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,BuffettAgent,BUY,0.7,0.1,Buffett screen passed (stable + trend + near-high),True
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=51.3),False
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.42% TLT=-1.77%,False
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=21.3, bull=False)",False
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:05:00+00:00,AMD,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=71.8),False
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.42% TLT=-1.77%,False
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=25.5, bull=False)",False
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:05:01+00:00,AMZN,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=56.4),False
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=7.95% GLD=-15.42% TLT=-1.77%,False
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=23.5, bull=False)",False
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,DividendArbitrageAgent,HOLD,0.2,0.0,J-30: hors fenêtre (max J-7),False
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=15.85 | z=-0.68 | mom5=-6.2%,False
99411ad5,2026-07-15T19:05:03+00:00,LLY,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,MeanReversionAgent,SELL,0.82,0.0,MeanRev EXIT: prix revenu à SMA20=337.44 (target atteint),False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,MacroAgent,HOLD,0.4,0.0,Macro MIXED: risk_on=3 risk_off=0,False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=11.5, bull=True)",False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,DividendArbitrageAgent,HOLD,0.2,0.0,"DivArb: position ouverte, en attente ex-date",False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=19.5 | z=0.42 | mom5=16.6%,False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,EarningsSentimentAgent,HOLD,0.58,0.0,Mixed signals with positive earnings growth narrative offset by choppy market regime and lack of specific catalysts,False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,InsiderBuyAgent,HOLD,0.0,0.0,InsiderBuy: 0/2 insiders ($0) — threshold not met,False
8b9c1634,2026-07-23T17:51:18+00:00,AAPL,choppy,CrossSectionalMomentumAgent,HOLD,0.0,0.0,Momentum: rang 9/13 (score=+15.83%) — hors top 4,False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=62.6),False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,MacroAgent,HOLD,0.4,0.0,Macro MIXED: risk_on=3 risk_off=0,False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,TrendFollowingAgent,BUY,0.9,0.1,TrendFollow BUY: MAs alignées + ADX=36.3 + mom20=9.66%,False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=19.5 | z=0.42 | mom5=16.6%,False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,EarningsSentimentAgent,HOLD,0.58,0.0,Mixed signals with tech sector weakness offset by AI spending growth in choppy regime,False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,InsiderBuyAgent,HOLD,0.0,0.0,InsiderBuy: 0/2 insiders ($0) — threshold not met,False
8b9c1634,2026-07-23T17:51:21+00:00,SPY,choppy,CrossSectionalMomentumAgent,HOLD,0.0,0.0,Momentum: rang 6/13 (score=+24.15%) — hors top 4,False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=64.2),False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,MacroAgent,HOLD,0.4,0.0,Macro MIXED: risk_on=3 risk_off=0,False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=11.5, bull=True)",False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=19.5 | z=0.42 | mom5=16.6%,False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,EarningsSentimentAgent,SELL,0.72,0.0,"Converging headwinds: unsustainable AI capex burn, credit market warnings on Big Tech spending, insider selling, and rising Treasury yields pressuring valuations",False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,InsiderBuyAgent,HOLD,0.0,0.0,InsiderBuy: 0/2 insiders ($0) — threshold not met,False
8b9c1634,2026-07-23T17:51:24+00:00,QQQ,choppy,CrossSectionalMomentumAgent,HOLD,0.0,0.0,Momentum: rang 10/13 (score=+15.83%) — hors top 4,False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=64.2),False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,MacroAgent,HOLD,0.4,0.0,Macro MIXED: risk_on=3 risk_off=0,False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=11.5, bull=True)",False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=19.5 | z=0.42 | mom5=16.6%,False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,EarningsSentimentAgent,HOLD,0.58,0.0,No direct NVDA catalysts; mixed market sentiment with AI strength offset by choppy regime and lack of company-specific news,False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,InsiderBuyAgent,HOLD,0.0,0.0,InsiderBuy: 0/2 insiders ($0) — threshold not met,False
8b9c1634,2026-07-23T17:51:34+00:00,NVDA,choppy,CrossSectionalMomentumAgent,HOLD,0.0,0.0,Momentum: rang 11/13 (score=+15.83%) — hors top 4,False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=64.2),False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,MacroAgent,HOLD,0.4,0.0,Macro MIXED: risk_on=3 risk_off=0,False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=11.5, bull=True)",False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,DividendArbitrageAgent,HOLD,0.2,0.0,J-28: hors fenêtre (max J-7),False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,PairsTradingAgent,HOLD,0.0,0.0,"PairsTrading: 0 robust cointegrated pairs (multi_window_check=True, min_score=2) — armed but at rest",False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=19.5 | z=0.42 | mom5=16.6%,False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,EarningsSentimentAgent,HOLD,0.58,0.0,Mixed signals with positive AI narrative offset by choppy market regime and lack of concrete catalysts,False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,InsiderBuyAgent,HOLD,0.0,0.0,InsiderBuy: 0/2 insiders ($0) — threshold not met,False
8b9c1634,2026-07-23T17:51:40+00:00,MSFT,choppy,CrossSectionalMomentumAgent,HOLD,0.0,0.0,Momentum: rang 12/13 (score=+15.83%) — hors top 4,False
